16 153 162 1652 7005.94 127.332 "D1 162..153km smer Praha -- provoz 1 pruhem"
17 153 162 1982 8421.4 127.091 "D1 162..153km smer Praha -- provoz 1 pruhem"
18 153 162 1733 7384.01 126.736 "D1 162..153km smer Praha -- provoz 1 pruhem"
19 153 162 1371 5823.4 127.132 "D1 162..153km smer Praha -- provoz 1 pruhem"
20 153 162 934 3992.06 126.341 "D1 162..153km smer Praha -- provoz 1 pruhem"
21 153 162 502 2131.17 127.197 "D1 162..153km smer Praha -- provoz 1 pruhem"
22 153 162 394 1694.87 125.532 "D1 162..153km smer Praha -- provoz 1 pruhem"
23 153 162 416 1761.71 127.512 "D1 162..153km smer Praha -- provoz 1 pruhem"
24 153 162 439 1814.85 130.622 "D1 162..153km smer Praha -- provoz 1 pruhem"
25 153 162 271 1169.12 125.171 "D1 162..153km smer Praha -- provoz 1 pruhem"
26 153 162 251 1053.03 128.714 "D1 162..153km smer Praha -- provoz 1 pruhem"
15 146 153 807 2686.91 126.145 "D1 153..146km smer Praha"
16 146 153 1594 5276.07 126.89 "D1 153..146km smer Praha"
17 146 153 1982 6523.37 127.609 "D1 153..146km smer Praha"
18 146 153 1745 5784.82 126.694 "D1 153..146km smer Praha"
19 146 153 1418 4694.62 126.86 "D1 153..146km smer Praha"
20 146 153 947 3123.06 127.356 "D1 153..146km smer Praha"
21 146 153 524 1737.14 126.691 "D1 153..146km smer Praha"
22 146 153 383 1238.44 129.889 "D1 153..146km smer Praha"
23 146 153 414 1389.24 125.162 "D1 153..146km smer Praha"
24 146 153 470 1547.61 127.551 "D1 153..146km smer Praha"
25 146 153 285 942.806 126.961 "D1 153..146km smer Praha"
26 146 153 270 901.2 125.832 "D1 153..146km smer Praha"
15 141 146 760 1784.56 127.763 "D1 146..141km smer Praha"
16 141 146 1553 3678.55 126.653 "D1 146..141km smer Praha"
17 141 146 1971 4680.87 126.323 "D1 146..141km smer Praha"
18 141 146 1777 4220.4 126.315 "D1 146..141km smer Praha"
19 141 146 1429 3390.31 126.449 "D1 146..141km smer Praha"
20 141 146 969 2297.31 126.539 "D1 146..141km smer Praha"
21 141 146 550 1311.55 125.805 "D1 146..141km smer Praha"
22 141 146 379 889.088 127.884 "D1 146..141km smer Praha"
23 141 146 413 981.727 126.206 "D1 146..141km smer Praha"
24 141 146 468 1116.91 125.704 "D1 146..141km smer Praha"
25 141 146 292 695.844 125.89 "D1 146..141km smer Praha"
26 141 146 267 636.755 125.794 "D1 146..141km smer Praha"
